chr	start_pos	end_pos	value
chr4	3791126	3791127	1.0
chr4	3808490	3808491	1.2936009008214435
chr4	3808493	3808494	1.049265163521224
chr4	3808510	3808511	1.685716265979482
chr4	3808555	3808556	0.9895875212220557
chr4	3808579	3808580	0.9852281360342516
chr4	3808582	3808583	0.9182958340544896
chr4	3817646	3817647	1.7924812503605778
chr4	3817670	3817671	2.0
chr4	3818169	3818170	1.5
chr4	3818494	3818495	1.0
chr4	3837983	3837984	1.0
chr4	3838005	3838006	0.8112781244591328
chr4	3850858	3850859	1.7028195311147831
chr4	3856715	3856716	1.3250112108241772
chr4	3858909	3858910	1.0
chr4	3863560	3863561	1.5
chr4	3864174	3864175	1.0
chr4	3868348	3868349	1.4591479170272446
chr4	3869344	3869345	1.0
chr4	3871196	3871197	2.064042639445697
chr4	3871873	3871874	1.8322488896002307
chr4	3871884	3871885	1.9219280948873623
chr4	3875130	3875131	1.5
chr4	3875249	3875250	0.8112781244591328
chr4	3912877	3912878	1.4591479170272448
chr4	3939012	3939013	1.0
chr4	3939079	3939080	1.0
chr4	3939083	3939084	0.9182958340544896
chr4	3939091	3939092	1.9219280948873623
chr4	3939395	3939396	1.5
chr4	3939424	3939425	0.8112781244591328
chr4	3939491	3939492	1.7164915605280027
chr4	3939514	3939515	1.589944748818749
chr4	3939519	3939520	1.3567796494470397
chr4	3939651	3939652	1.75
chr4	3940932	3940933	1.9528195311147831
chr4	3941247	3941248	1.1351435855187133
chr4	3941249	3941250	1.3995812306460644
chr4	3941255	3941256	0.996118213778296
chr4	3941264	3941265	1.076568742559635
chr4	3941273	3941274	0.9519940819087833
chr4	3941296	3941297	1.7244078178625923
chr4	3941300	3941301	0.9852281360342516
chr4	3942721	3942722	1.2158749624422405
chr4	3942736	3942737	1.145235779471061
chr4	3942740	3942741	0.9709505944546686
chr4	3942742	3942743	1.9591904234199458
chr4	3942757	3942758	1.3709505944546687
chr4	3942761	3942762	1.8097909295914696
chr4	3942766	3942767	0.8650605133671219
chr4	3942772	3942773	1.3961898651053866
chr4	3942773	3942774	0.987956501491916
chr4	3942799	3942800	1.2674823710133485
chr4	3942815	3942816	0.8332754212522386
chr4	3942945	3942946	1.7609640474436812
chr4	3942975	3942976	1.0
chr4	3942982	3942983	2.0
chr4	3943060	3943061	1.360964047443681
chr4	3943444	3943445	1.7244078178625923
chr4	3943447	3943448	0.8658566174572235
chr4	3943467	3943468	0.9798687566511527
chr4	3943488	3943489	1.5
chr4	3943793	3943794	1.5
chr4	3943891	3943892	1.5
chr4	3943892	3943893	0.8112781244591328
chr4	3944026	3944027	1.7924812503605778
chr4	3948980	3948981	1.0
chr4	4088428	4088429	1.6893917467430877
chr4	4101345	4101346	1.9609640474436814
chr4	4102180	4102181	1.0
chr4	4147818	4147819	1.0
chr4	4188040	4188041	1.7783283537314116
chr4	4188049	4188050	1.792481250360578
chr4	4188347	4188348	1.4591479170272448
chr4	4192599	4192600	1.0
chr4	4206059	4206060	1.4932133643654213
chr4	4206832	4206833	1.75
chr4	4215811	4215812	1.4591479170272446
chr4	4253352	4253353	1.4591479170272448
chr4	4301169	4301170	1.3567796494470394
chr4	4302351	4302352	1.4056390622295662
chr4	4333407	4333408	1.2987949406953985
chr4	4338809	4338810	1.5
chr4	4343156	4343157	1.7295739585136223
chr4	4386109	4386110	1.7924812503605778
chr4	4396709	4396710	1.5
chr4	4425282	4425283	1.7924812503605778
chr4	4469901	4469902	1.7609640474436812
chr4	4508527	4508528	0.9182958340544896
chr4	4528092	4528093	1.75
chr4	4528129	4528130	1.5
chr4	4565291	4565292	1.5
chr4	4568301	4568302	1.2516291673878228
chr4	4639315	4639316	1.4056390622295662
chr4	4639325	4639326	0.8112781244591328
chr4	4659780	4659781	1.4591479170272448
chr4	4660049	4660050	1.0
chr4	4660056	4660057	0.9967916319816366
chr4	4660075	4660076	1.2776134368191157
chr4	4675876	4675877	1.0
chr4	4710731	4710732	1.0
chr4	4714270	4714271	1.7924812503605778
chr4	4773809	4773810	1.7295739585136223
chr4	4806442	4806443	1.4591479170272448
chr4	4806450	4806451	2.0
chr4	4832880	4832881	1.2987949406953985
chr4	4842618	4842619	0.8112781244591328
chr4	4844033	4844034	1.0
chr4	4859105	4859106	1.0
chr4	4859107	4859108	0.9182958340544896
chr4	4861637	4861638	1.0
chr4	4900034	4900035	2.0
chr4	4919308	4919309	1.0
chr4	4927356	4927357	1.4056390622295662
chr4	4927362	4927363	1.9219280948873623
chr4	4939637	4939638	1.0
chr4	4945553	4945554	1.0
chr4	4958488	4958489	1.4591479170272448
chr4	4985944	4985945	1.8732328992520362
chr4	5025342	5025343	1.6854752972273346
chr4	5049125	5049126	1.75
chr4	5069355	5069356	1.7176856953872668
chr4	5080967	5080968	1.5
chr4	5086620	5086621	1.4591479170272448
chr4	5089067	5089068	1.0
chr4	5092905	5092906	1.0
chr4	5172342	5172343	1.6893917467430877
chr4	5277179	5277180	1.2987949406953985
chr4	5322829	5322830	1.0
chr4	5327449	5327450	1.0
chr4	5332689	5332690	1.0
chr4	5347095	5347096	1.0
chr4	5402593	5402594	1.7427376486136672
chr4	5402601	5402602	2.0
chr4	5403069	5403070	1.9609640474436814
chr4	5477786	5477787	1.0
chr4	5493522	5493523	1.0
chr4	5496766	5496767	1.4591479170272448
chr4	5545688	5545689	1.6854752972273346
chr4	5557002	5557003	1.9056390622295662
chr4	5592629	5592630	1.0
chr4	5617744	5617745	1.287054028118727
chr4	5626755	5626756	1.0
chr4	5645401	5645402	1.4056390622295662
chr4	5645415	5645416	2.0
chr4	5645949	5645950	1.0
chr4	5647183	5647184	1.5
chr4	5648979	5648980	1.945530556036326
chr4	5648986	5648987	2.0
chr4	5649954	5649955	1.3709505944546687
chr4	5650025	5650026	1.0
chr4	5650049	5650050	1.9219280948873623
chr4	5651171	5651172	1.75
chr4	5651619	5651620	1.9211854965885544
chr4	5652223	5652224	1.5
chr4	5652313	5652314	1.6893917467430877
chr4	5652476	5652477	1.4926140680171258
chr4	5652515	5652516	1.5
chr4	5653323	5653324	1.0
chr4	5654220	5654221	1.5
chr4	5655657	5655658	1.0
chr4	5655996	5655997	1.4329283087286118
chr4	5656301	5656302	1.7924812503605778
chr4	5656397	5656398	1.4056390622295662
chr4	5656670	5656671	1.541615921862549
chr4	5658186	5658187	1.4179493739444216
chr4	5658189	5658190	1.1182751607709762
chr4	5658202	5658203	1.8244093931715555
chr4	5658209	5658210	1.0
chr4	5658501	5658502	1.875
chr4	5659193	5659194	1.5306390622295662
chr4	5660124	5660125	1.675822057576696
chr4	5660656	5660657	1.6258145836939115
chr4	5661821	5661822	1.7295739585136223
chr4	5661839	5661840	1.9219280948873623
chr4	5663333	5663334	1.0
chr4	5663434	5663435	1.2987949406953985
chr4	5663460	5663461	1.6368421881310118
chr4	5663471	5663472	2.0
chr4	5663482	5663483	1.4962151546130207
chr4	5664246	5664247	1.5
chr4	5664931	5664932	1.0949143184120975
chr4	5664959	5664960	0.9957274520849256
chr4	5665178	5665179	1.7854752972273342
chr4	5665197	5665198	2.0
chr4	5665960	5665961	1.4315602842833155
chr4	5666196	5666197	1.4056390622295662
chr4	5666208	5666209	0.8112781244591328
chr4	5668441	5668442	1.2516291673878228
chr4	5668448	5668449	2.0
chr4	5669074	5669075	1.0
chr4	5669081	5669082	1.792481250360578
chr4	5669238	5669239	1.7295739585136223
chr4	5669625	5669626	1.9609640474436814
chr4	5669626	5669627	1.0957952550009338
chr4	5669706	5669707	1.0
chr4	5669721	5669722	2.0
chr4	5670141	5670142	1.4591479170272448
chr4	5670945	5670946	1.4591479170272446
chr4	5670964	5670965	2.0
chr4	5672620	5672621	0.9182958340544896
chr4	5673346	5673347	1.75
chr4	5678421	5678422	1.75
chr4	5678437	5678438	2.0
chr4	5682789	5682790	1.4591479170272448
chr4	5682909	5682910	1.0
chr4	5683362	5683363	1.945530556036326
chr4	5683382	5683383	1.9219280948873623
chr4	5684542	5684543	1.0
chr4	5685815	5685816	1.5487949406953985
chr4	5686159	5686160	1.0
chr4	5687167	5687168	1.4056390622295662
chr4	5688562	5688563	1.5
chr4	5688923	5688924	1.360964047443681
chr4	5688942	5688943	2.0
chr4	5689101	5689102	1.0
chr4	5689244	5689245	1.9232196723355077
chr4	5689255	5689256	2.0
chr4	5693447	5693448	1.7028195311147831
chr4	5693475	5693476	2.0
chr4	5693858	5693859	1.3609640474436813
chr4	5698531	5698532	1.4591479170272446
chr4	5699783	5699784	1.7427376486136672
chr4	5699807	5699808	1.4516607643577668
chr4	5699851	5699852	2.0
chr4	5700134	5700135	1.6854752972273346
chr4	5700400	5700401	1.4591479170272448
chr4	5701195	5701196	1.0
chr4	5702632	5702633	1.75
chr4	5703758	5703759	1.5
chr4	5704501	5704502	0.9182958340544896
chr4	5706228	5706229	1.0
chr4	5706246	5706247	2.0
chr4	5707032	5707033	1.4056390622295662
chr4	5707129	5707130	1.0
chr4	5707130	5707131	1.3787834934861756
chr4	5707149	5707150	0.8112781244591328
chr4	5708399	5708400	1.7028195311147831
chr4	5708420	5708421	2.0
chr4	5716059	5716060	1.0
chr4	5718146	5718147	1.0
chr4	5720279	5720280	1.75
chr4	5720298	5720299	1.9219280948873623
chr4	5720316	5720317	1.0949143184120975
chr4	5727808	5727809	1.4591479170272448
chr4	5730403	5730404	1.6893917467430877
chr4	5732953	5732954	1.8322488896002307
chr4	5733426	5733427	1.224394445405986
chr4	5737388	5737389	1.4591479170272448
chr4	5738809	5738810	1.7924812503605778
chr4	5739244	5739245	1.7609640474436812
chr4	5741895	5741896	1.0
chr4	5742231	5742232	1.6258145836939115
chr4	5742285	5742286	1.0
chr4	5742923	5742924	1.75
chr4	5743661	5743662	1.7295739585136223
chr4	5744077	5744078	1.3250112108241772
chr4	5744740	5744741	1.7295739585136223
chr4	5745251	5745252	1.5990587105652017
chr4	5745782	5745783	1.7295739585136223
chr4	5745878	5745879	1.6854752972273346
chr4	5746608	5746609	1.4056390622295662
chr4	5746621	5746622	2.0
chr4	5749506	5749507	1.5
chr4	5749998	5749999	1.9211854965885544
chr4	5750573	5750574	1.0
chr4	5750661	5750662	1.4932133643654213
chr4	5752524	5752525	1.6854752972273346
chr4	5756083	5756084	1.896240625180289
chr4	5761081	5761082	0.8812908992306927
chr4	5763660	5763661	1.7924812503605778
chr4	5764551	5764552	1.0
chr4	5769106	5769107	1.2344977967946407
chr4	5770526	5770527	1.4591479170272448
chr4	5771536	5771537	1.6893917467430877
chr4	5771917	5771918	1.0
chr4	5771958	5771959	2.0
chr4	5772063	5772064	1.0
chr4	5773301	5773302	1.360964047443681
chr4	5774070	5774071	1.7177602521413333
chr4	5774345	5774346	1.6854752972273346
chr4	5774370	5774371	1.9219280948873623
chr4	5774540	5774541	1.9056390622295662
chr4	5779021	5779022	1.3250112108241772
chr4	5780825	5780826	1.4591479170272448
chr4	5781016	5781017	1.2516291673878228
chr4	5781023	5781024	1.9219280948873623
chr4	5781388	5781389	1.745557425027593
chr4	5781790	5781791	1.0
chr4	5781807	5781808	2.0
chr4	5782331	5782332	1.5
chr4	5783682	5783683	1.7244078178625923
chr4	5785965	5785966	1.6893917467430877
chr4	5788238	5788239	1.8322488896002305
chr4	5790766	5790767	1.5
chr4	5790790	5790791	2.0
chr4	5791822	5791823	1.3609640474436813
chr4	5797156	5797157	1.5
chr4	5797157	5797158	0.8112781244591328
chr4	5798798	5798799	1.0
chr4	5799371	5799372	2.1280852788913944
chr4	5799650	5799651	1.6258145836939115
chr4	5799665	5799666	1.5157895841746822
chr4	5799684	5799685	1.8585552118703144
chr4	5799785	5799786	1.8647869792568113
chr4	5800375	5800376	1.5
chr4	5800842	5800843	1.0
chr4	5801740	5801741	1.7177602521413333
chr4	5811879	5811880	1.0
chr4	5811887	5811888	2.0
chr4	5823996	5823997	1.0
chr4	5826752	5826753	1.7295739585136223
chr4	5887649	5887650	1.5
chr4	5901742	5901743	1.7295739585136223
chr4	5903214	5903215	2.0
chr4	5908730	5908731	1.0
chr4	5911659	5911660	1.4591479170272446
chr4	5966839	5966840	1.0949143184120975
chr4	5990135	5990136	1.0
chr4	6043421	6043422	1.0
chr4	6050248	6050249	1.5
chr4	6060642	6060643	1.6158045319402516
chr4	6071000	6071001	1.5
chr4	6071873	6071874	1.0
chr4	6132415	6132416	1.7295739585136223
chr4	6138486	6138487	2.0
chr4	6159688	6159689	1.0
chr4	6169844	6169845	1.9591479170272446
chr4	6191212	6191213	1.8942252286541448
chr4	6192606	6192607	1.5
chr4	6192613	6192614	2.0
chr4	6196436	6196437	1.9219280948873623
chr4	6196979	6196980	1.360964047443681
chr4	6198475	6198476	1.0
chr4	6198494	6198495	1.792481250360578
chr4	6201453	6201454	1.5
chr4	6201960	6201961	1.2516291673878228
chr4	6201977	6201978	2.0
chr4	6202342	6202343	1.3250112108241772
chr4	6202371	6202372	1.75
chr4	6202389	6202390	1.3512274809529559
chr4	6202415	6202416	1.4313380525417576
chr4	6202425	6202426	1.9350033609055197
chr4	6202512	6202513	1.7244078178625923
chr4	6202810	6202811	1.5
chr4	6203823	6203824	1.3294340029249652
chr4	6204605	6204606	1.4854752972273344
chr4	6205426	6205427	1.4152689500270954
chr4	6205440	6205441	0.8112781244591328
chr4	6205462	6205463	0.8112781244591328
chr4	6206524	6206525	1.0
chr4	6206745	6206746	1.0
chr4	6206752	6206753	2.0
chr4	6208818	6208819	1.5
chr4	6208874	6208875	1.860964047443681
chr4	6208890	6208891	1.4217709879736136
chr4	6208899	6208900	0.961236604722876
chr4	6208921	6208922	0.8960382325345575
chr4	6208989	6208990	1.5
chr4	6209738	6209739	1.7244078178625923
chr4	6209799	6209800	1.7609640474436812
chr4	6211835	6211836	1.647730922119161
chr4	6213062	6213063	1.0
chr4	6213625	6213626	1.4854752972273344
chr4	6214490	6214491	1.875
chr4	6214494	6214495	1.2567796494470393
chr4	6214510	6214511	0.9852281360342516
chr4	6214746	6214747	1.5306390622295662
chr4	6214747	6214748	1.1867043459100246
chr4	6214762	6214763	1.5487949406953985
chr4	6214795	6214796	1.8889924521298742
chr4	6214797	6214798	0.9451696091196164
chr4	6215912	6215913	0.8453509366224365
chr4	6215918	6215919	1.0
chr4	6216095	6216096	1.4056390622295662
chr4	6216103	6216104	1.6737949406953985
chr4	6216147	6216148	1.8085947862963574
chr4	6216233	6216234	1.6893917467430877
chr4	6216253	6216254	1.301240785481462
chr4	6216379	6216380	1.6493974703476995
chr4	6216392	6216393	1.6595872759836747
chr4	6216949	6216950	1.7924812503605778
chr4	6217175	6217176	1.5
chr4	6217221	6217222	1.7924812503605778
chr4	6217308	6217309	1.0
chr4	6218021	6218022	1.0
chr4	6218046	6218047	0.9182958340544896
chr4	6218051	6218052	1.0
chr4	6218154	6218155	1.9591479170272446
chr4	6218235	6218236	1.0
chr4	6218554	6218555	1.4591479170272448
chr4	6218618	6218619	1.8949645376549995
chr4	6218655	6218656	1.1182751607709762
chr4	6218658	6218659	0.9366673818775626
chr4	6218677	6218678	1.6633075784650453
chr4	6218682	6218683	0.8743095546405663
chr4	6218738	6218739	1.5
chr4	6218759	6218760	2.0
chr4	6218826	6218827	1.9528195311147831
chr4	6218841	6218842	1.2332247882202199
chr4	6218865	6218866	1.8763856880378036
chr4	6218877	6218878	1.9211854965885544
chr4	6218970	6218971	1.4591479170272446
chr4	6219235	6219236	1.0
chr4	6219306	6219307	1.0
chr4	6219330	6219331	1.6644977792004616
chr4	6219582	6219583	1.7609640474436812
chr4	6219832	6219833	1.7924812503605778
chr4	6219836	6219837	1.609496334425697
chr4	6219848	6219849	0.9544340029249649
chr4	6219943	6219944	1.6854752972273344
chr4	6219954	6219955	1.058277043226334
chr4	6219956	6219957	1.234204837336745
chr4	6219967	6219968	0.970343770796248
chr4	6219979	6219980	0.9910760598382222
chr4	6220256	6220257	2.077819531114783
chr4	6220362	6220363	1.9609640474436814
chr4	6220381	6220382	1.5589385323502771
chr4	6220405	6220406	0.9402859586706309
chr4	6220430	6220431	0.863120568566631
chr4	6220535	6220536	1.7609640474436812
chr4	6220549	6220550	1.352030101757953
chr4	6220552	6220553	0.9910760598382222
chr4	6220737	6220738	1.9874687506009632
chr4	6220835	6220836	1.4854752972273344
chr4	6220846	6220847	2.0
chr4	6221134	6221135	1.7609640474436812
chr4	6221140	6221141	1.322305788853309
chr4	6221148	6221149	0.961236604722876
chr4	6221166	6221167	1.4441645631089028
chr4	6221171	6221172	0.9988455359952018
chr4	6221177	6221178	1.3654157660092414
chr4	6221178	6221179	0.9494520153879484
chr4	6221216	6221217	0.9940302114769565
chr4	6221262	6221263	1.9609640474436814
chr4	6221270	6221271	1.2433003685389579
chr4	6221297	6221298	0.8112781244591328
chr4	6229119	6229120	2.031555227237256
chr4	6231124	6231125	0.8112781244591328
chr4	6240808	6240809	1.8597006913560323
chr4	6277035	6277036	1.0
chr4	6292545	6292546	1.6854752972273346
chr4	6292994	6292995	2.0
chr4	6295105	6295106	1.0
chr4	6300718	6300719	1.0
chr4	6353785	6353786	1.75
chr4	6353821	6353822	0.8112781244591328
chr4	6354075	6354076	1.5
chr4	6355262	6355263	1.7295739585136223
chr4	6355280	6355281	2.0
chr4	6371469	6371470	1.75
chr4	6372558	6372559	1.9477309221191608
chr4	6375852	6375853	1.9528195311147831
chr4	6376018	6376019	1.5
chr4	6378719	6378720	1.4056390622295662
chr4	6381026	6381027	1.8289382174249798
chr4	6381042	6381043	1.2165157970037201
chr4	6381059	6381060	0.8241625730962845
chr4	6381079	6381080	1.207518749639422
chr4	6381288	6381289	1.5
chr4	6385057	6385058	1.4591479170272448
chr4	6385064	6385065	1.4885252948977485
chr4	6385071	6385072	0.9544340029249649
chr4	6385080	6385081	1.651379298284502
chr4	6385083	6385084	1.3019969838765233
chr4	6385095	6385096	1.0073711323537426
chr4	6385096	6385097	1.2339895683754734
chr4	6385099	6385100	0.9550049417037091
chr4	6385114	6385115	1.623361131379093
chr4	6385125	6385126	1.4521128045353529
chr4	6385131	6385132	1.2824124593927562
chr4	6385136	6385137	1.2616983145916132
chr4	6385140	6385141	1.456659954428724
chr4	6385148	6385149	1.2932936916812607
chr4	6385149	6385150	1.2390489465385126
chr4	6386382	6386383	1.0
chr4	6386573	6386574	1.4854752972273344
chr4	6391431	6391432	1.0
chr4	6393094	6393095	1.1431558784658322
chr4	6393724	6393725	1.4591479170272448
chr4	6394631	6394632	1.4591479170272446
chr4	6394718	6394719	1.8804820237218407
chr4	6394720	6394721	1.3118309557504142
chr4	6394721	6394722	0.968793479726567
chr4	6394738	6394739	1.631020016620461
chr4	6394779	6394780	1.6577427265048887
chr4	6394814	6394815	1.7609640474436812
chr4	6394843	6394844	1.2207289021060088
chr4	6394846	6394847	0.9967916319816366
chr4	6394935	6394936	1.75
chr4	6394981	6394982	1.7609640474436812
chr4	6395069	6395070	1.862203908931296
chr4	6395075	6395076	1.1559739978306767
chr4	6395083	6395084	0.934068055375491
chr4	6395086	6395087	1.3885407916431975
chr4	6395101	6395102	1.2704085093544564
chr4	6395204	6395205	1.7295739585136223
chr4	6395337	6395338	1.4591479170272448
chr4	6395406	6395407	1.647730922119161
chr4	6395447	6395448	0.9219280948873623
chr4	6395480	6395481	1.4591479170272448
chr4	6444846	6444847	1.5744174271404583
chr4	6461291	6461292	1.7295739585136223
chr4	6501333	6501334	1.0
chr4	6519084	6519085	1.0
chr4	6530727	6530728	1.5
chr4	6558000	6558001	1.0
chr4	6580359	6580360	1.0
chr4	6591523	6591524	0.8812908992306927
chr4	6598047	6598048	1.0
chr4	6598084	6598085	1.769742378465751
chr4	6625888	6625889	1.4591479170272448
chr4	6636589	6636590	1.2516291673878228
chr4	6681878	6681879	1.0
chr4	6743473	6743474	0.8112781244591328
chr4	6744547	6744548	1.7924812503605778
chr4	6751815	6751816	1.9211854965885544
chr4	6905986	6905987	1.0
chr4	6916712	6916713	1.75
chr4	6990063	6990064	1.0
chr4	7023743	7023744	1.9211854965885544
chr4	7078645	7078646	1.8879294741223203
chr4	7093806	7093807	1.5
chr4	7112950	7112951	1.4591479170272446
chr4	7115090	7115091	1.0
