chr	start_pos	end_pos	value
chr9	3369888	3369889	1.7464657985040721
chr9	3369897	3369898	1.3130468615293815
chr9	3369910	3369911	1.4839904575514162
chr9	3371980	3371981	1.75
chr9	3378623	3378624	1.4591479170272446
chr9	3382694	3382695	1.2355122479023435
chr9	3382698	3382699	0.8904916402194913
chr9	3382699	3382700	0.930586129131993
chr9	3382700	3382701	0.9914307588625517
chr9	3382706	3382707	1.2390592650410404
chr9	3382713	3382714	0.8390141432168297
chr9	3382727	3382728	1.2964953216324906
chr9	3382730	3382731	1.8678927327997576
chr9	3382823	3382824	1.7244078178625923
chr9	3385049	3385050	1.1451104143815827
chr9	3385109	3385110	1.6854752972273344
chr9	3385142	3385143	2.064042639445697
chr9	3385150	3385151	1.2772018112022605
chr9	3385159	3385160	1.3602492629180993
chr9	3385294	3385295	1.7609640474436812
chr9	3385414	3385415	1.9232196723355077
chr9	3385443	3385444	1.2433003685389579
chr9	3385448	3385449	0.9709505944546686
chr9	3385489	3385490	1.5002723456084084
chr9	3385616	3385617	1.4926140680171256
chr9	3385643	3385644	1.5
chr9	3385680	3385681	1.4591479170272448
chr9	3385684	3385685	1.0408520829727552
chr9	3385697	3385698	0.9182958340544896
chr9	3385786	3385787	1.0
chr9	3385811	3385812	1.7177602521413333
chr9	3385818	3385819	2.0
chr9	3385877	3385878	1.4056390622295662
chr9	3385897	3385898	0.863120568566631
chr9	3385951	3385952	1.0
chr9	3386325	3386326	1.5
chr9	3386330	3386331	1.2516291673878228
chr9	3386335	3386336	1.0
chr9	3386410	3386411	1.0
chr9	3386565	3386566	1.7427376486136672
chr9	3386676	3386677	1.8763576394898522
chr9	3386778	3386779	1.4056390622295662
chr9	3386817	3386818	1.2516291673878228
chr9	3386821	3386822	1.022420703848328
chr9	3386845	3386846	0.8904916402194913
chr9	3386883	3386884	1.4197367178034825
chr9	3386894	3386895	0.8453509366224365
chr9	3387051	3387052	1.896240625180289
chr9	3387095	3387096	1.7474594241169756
chr9	3387476	3387477	1.5
chr9	3387592	3387593	1.5
chr9	3387602	3387603	1.6697367178034823
chr9	3387607	3387608	1.6049355947431312
chr9	3387695	3387696	1.9528195311147831
chr9	3387710	3387711	2.0
chr9	3387790	3387791	1.0
chr9	3387819	3387820	2.0
chr9	3387889	3387890	0.9182958340544896
chr9	3387924	3387925	1.7177602521413333
chr9	3387942	3387943	2.0
chr9	3387956	3387957	0.9544340029249649
chr9	3388042	3388043	1.5744174271404583
chr9	3388052	3388053	1.498809384193494
chr9	3388057	3388058	0.8112781244591328
chr9	3388152	3388153	1.0
chr9	3388276	3388277	1.3250112108241772
chr9	3388400	3388401	1.0
chr9	3388406	3388407	1.6858157091530304
chr9	3388412	3388413	1.0949143184120975
chr9	3388420	3388421	1.0975378398419535
chr9	3388422	3388423	0.863120568566631
chr9	3388728	3388729	1.4591479170272448
chr9	3388966	3388967	1.4591479170272448
chr9	3388972	3388973	1.224394445405986
chr9	3388975	3388976	1.6737949406953985
chr9	3388994	3388995	0.9940302114769565
chr9	3389086	3389087	1.5
chr9	3389099	3389100	1.9056390622295662
chr9	3389102	3389103	0.9709505944546686
chr9	3389146	3389147	1.75
chr9	3389534	3389535	1.8216731670886888
chr9	3389536	3389537	0.8986337098951213
chr9	3389553	3389554	1.0299535906627217
chr9	3389562	3389563	1.3567796494470397
chr9	3389675	3389676	1.6258145836939115
chr9	3389731	3389732	1.5
chr9	3389769	3389770	2.0
chr9	3389850	3389851	1.0
chr9	3389864	3389865	1.9877733714879842
chr9	3389869	3389870	1.6644977792004616
chr9	3389969	3389970	1.4591479170272448
chr9	3389970	3389971	1.6679438755107368
chr9	3390016	3390017	1.0
chr9	3390144	3390145	1.6893917467430877
chr9	3390155	3390156	1.086312840741288
chr9	3390170	3390171	1.8678927327997576
chr9	3390171	3390172	1.0
chr9	3390175	3390176	1.7314699384999979
chr9	3390521	3390522	1.7427376486136672
chr9	3390672	3390673	1.6854752972273344
chr9	3390918	3390919	1.0
chr9	3390920	3390921	1.8073549220576044
chr9	3390928	3390929	1.275162982784857
chr9	3390973	3390974	1.5
chr9	3390978	3390979	1.5002723456084084
chr9	3391003	3391004	1.4133912888392068
chr9	3391035	3391036	1.6804820237218405
chr9	3391057	3391058	1.995236640510314
chr9	3391081	3391082	1.6854752972273344
chr9	3403765	3403766	1.4926140680171256
chr9	3404091	3404092	1.5
chr9	3404098	3404099	1.3814608545340699
chr9	3404100	3404101	1.1470406291155903
chr9	3404103	3404104	0.9852281360342516
chr9	3404128	3404129	0.8710955350455423
chr9	3404131	3404132	1.0975378398419535
chr9	3404139	3404140	0.9055872616982603
chr9	3404160	3404161	1.5465935642949382
chr9	3404172	3404173	0.9544340029249649
chr9	3407900	3407901	1.0
chr9	3408214	3408215	0.9182958340544896
chr9	3409968	3409969	1.2210477851797183
chr9	3409975	3409976	1.6280430919208984
chr9	3409976	3409977	1.0719280948873624
chr9	3409977	3409978	0.8112781244591328
chr9	3409981	3409982	1.2027553901497359
chr9	3409988	3409989	1.5709505944546687
chr9	3410008	3410009	1.494073456919348
chr9	3410012	3410013	0.9524914937895756
chr9	3410036	3410037	1.8546953478908552
chr9	3410057	3410058	1.2000794795953018
chr9	3410062	3410063	1.828999780181499
chr9	3410407	3410408	1.2958363892911637
chr9	3411352	3411353	0.9587118829771318
chr9	3411426	3411427	1.7609640474436812
chr9	3411454	3411455	1.9751060324573737
chr9	3411462	3411463	0.8658566174572235
chr9	3411753	3411754	1.689391746743088
chr9	3412157	3412158	1.3821022532543101
chr9	3412241	3412242	1.0
chr9	3412939	3412940	1.7609640474436812
chr9	3412982	3412983	1.8322488896002305
chr9	3412988	3412989	1.022420703848328
chr9	3414269	3414270	1.4056390622295662
chr9	3414280	3414281	1.9219280948873623
chr9	3414285	3414286	1.6743019703748603
chr9	3414944	3414945	1.4591479170272448
chr9	3415097	3415098	1.4591479170272446
chr9	3415118	3415119	2.0
chr9	3415366	3415367	1.8322488896002305
chr9	3415494	3415495	1.5
chr9	3415585	3415586	1.7806390622295662
chr9	3415735	3415736	1.0
chr9	3416828	3416829	1.765246528378741
chr9	3417719	3417720	1.4056390622295662
chr9	3417947	3417948	1.5
chr9	3417981	3417982	1.547897627500467
chr9	3418654	3418655	1.0
chr9	3418656	3418657	1.014097655573916
chr9	3418663	3418664	0.9519940819087833
chr9	3418664	3418665	0.9957274520849256
chr9	3418722	3418723	1.1488348542809168
chr9	3418753	3418754	1.2776134368191157
chr9	3420682	3420683	1.8129072918469558
chr9	3420692	3420693	2.0
chr9	3421289	3421290	1.9211854965885544
chr9	3421673	3421674	1.0
chr9	3423257	3423258	1.75
chr9	3423759	3423760	1.4056390622295662
chr9	3423768	3423769	2.0
chr9	3426775	3426776	1.4056390622295662
chr9	3426801	3426802	2.0
chr9	3428309	3428310	1.5
chr9	3428670	3428671	1.5
chr9	3428702	3428703	1.7295739585136223
chr9	3428731	3428732	1.4591479170272448
chr9	3428748	3428749	1.5737888130660205
chr9	3428755	3428756	1.936642712725115
chr9	3428768	3428769	1.5149388591578228
chr9	3428772	3428773	0.8343470230852538
chr9	3428781	3428782	1.5798634010685344
chr9	3430261	3430262	1.9795739585136225
chr9	3430489	3430490	1.9761806406963327
chr9	3430517	3430518	0.9640787648082292
chr9	3430556	3430557	1.5
chr9	3430578	3430579	1.0
chr9	3430601	3430602	1.9219280948873623
chr9	3430651	3430652	1.6893917467430877
chr9	3430724	3430725	1.7295739585136223
chr9	3430910	3430911	1.5486241546053248
chr9	3430913	3430914	1.3462395733794308
chr9	3430919	3430920	0.9544340029249649
chr9	3430932	3430933	1.9345491399952024
chr9	3430948	3430949	1.1792766944604327
chr9	3430956	3430957	0.9958199970753452
chr9	3430975	3430976	1.6365864822055096
chr9	3430981	3430982	1.2065010668922207
chr9	3430985	3430986	1.4561110460936124
chr9	3430996	3430997	1.3328039129594087
chr9	3431013	3431014	0.8701199305471995
chr9	3431017	3431018	1.129251946392503
chr9	3431046	3431047	1.7783283537314116
chr9	3431073	3431074	1.8920795639257109
chr9	3431076	3431077	1.0553532192449844
chr9	3431489	3431490	1.5
chr9	3431515	3431516	1.9182958340544893
chr9	3431578	3431579	1.4056390622295662
chr9	3431579	3431580	1.1567796494470395
chr9	3431599	3431600	0.9852281360342516
chr9	3431687	3431688	1.7295739585136223
chr9	3431777	3431778	1.3814608545340696
chr9	3432000	3432001	1.612197222702993
chr9	3434227	3434228	1.0
chr9	3434360	3434361	1.689391746743088
chr9	3434367	3434368	2.0
chr9	3434544	3434545	0.9544340029249649
chr9	3434593	3434594	1.0
chr9	3434603	3434604	1.792481250360578
chr9	3434895	3434896	1.2475562489182657
chr9	3435320	3435321	1.3250112108241772
chr9	3435352	3435353	1.8383685150260662
chr9	3435582	3435583	1.4591479170272446
chr9	3441101	3441102	1.75
chr9	3441127	3441128	1.6811310851440262
chr9	3441133	3441134	0.8524051786494786
chr9	3443029	3443030	1.6010143058068347
chr9	3443035	3443036	1.496065911543853
chr9	3443047	3443048	0.9940302114769565
chr9	3443174	3443175	1.6758220575766962
chr9	3443791	3443792	1.3516441151533922
chr9	3445430	3445431	1.5
chr9	3446757	3446758	1.75
chr9	3447240	3447241	0.9456603046006402
chr9	3447268	3447269	1.9609640474436814
chr9	3447276	3447277	1.4534909080039504
chr9	3447297	3447298	0.9709505944546686
chr9	3447310	3447311	1.224394445405986
chr9	3447332	3447333	1.7224945678306305
chr9	3447341	3447342	0.9709505944546686
chr9	3447473	3447474	1.5
chr9	3447711	3447712	1.7609640474436812
chr9	3447715	3447716	1.0
chr9	3447730	3447731	1.9219280948873623
chr9	3447823	3447824	1.0
chr9	3447847	3447848	2.0
chr9	3450014	3450015	1.413454266463601
chr9	3451880	3451881	1.6625056054120886
chr9	3454543	3454544	1.4899343783255763
chr9	3454554	3454555	0.8841837197791889
chr9	3454599	3454600	1.8599865470109875
chr9	3454607	3454608	1.7851398152891227
chr9	3454609	3454610	0.9983636725938131
chr9	3454621	3454622	1.346937301223979
chr9	3454622	3454623	0.8062951466103296
chr9	3454639	3454640	1.4308306309564423
chr9	3454740	3454741	1.4056390622295662
chr9	3455635	3455636	1.9591479170272446
chr9	3455655	3455656	2.0
chr9	3456394	3456395	1.4926140680171258
chr9	3456404	3456405	1.4182958340544896
chr9	3456822	3456823	1.8393852928219439
chr9	3456826	3456827	1.3335681535351276
chr9	3456839	3456840	1.3061559056513952
chr9	3456840	3456841	1.0810560429075162
chr9	3456841	3456842	1.3699384716247343
chr9	3457262	3457263	1.0
chr9	3458754	3458755	1.6854752972273346
chr9	3458764	3458765	1.1897319168207328
chr9	3458767	3458768	1.1626878900165245
chr9	3458794	3458795	0.9940302114769565
chr9	3458796	3458797	0.9023932827949789
chr9	3458834	3458835	2.0
chr9	3458988	3458989	1.9414280318460244
chr9	3460059	3460060	1.9784795803062127
chr9	3460090	3460091	2.0200564162913457
chr9	3460091	3460092	0.8090910778519507
chr9	3460092	3460093	0.9991421039919088
chr9	3468837	3468838	1.9211854965885544
chr9	3469781	3469782	1.0
chr9	3469988	3469989	1.0
chr9	3473483	3473484	1.4591479170272446
chr9	3473500	3473501	2.0
chr9	3474394	3474395	1.0
chr9	3475574	3475575	1.75
chr9	3476399	3476400	1.0
chr9	3477834	3477835	1.3472230399326601
chr9	3477842	3477843	1.8863600314881477
chr9	3477843	3477844	1.4039904575514166
chr9	3477855	3477856	1.0612541724875242
chr9	3477863	3477864	1.7043494289560508
chr9	3477864	3477865	0.8557897188067749
chr9	3477873	3477874	1.4230640482135954
chr9	3478026	3478027	1.4056390622295662
chr9	3478048	3478049	1.792481250360578
chr9	3478087	3478088	1.3250112108241772
chr9	3478096	3478097	1.3092966682370037
chr9	3478098	3478099	0.9967916319816366
chr9	3478135	3478136	0.9055872616982603
chr9	3478223	3478224	1.4591479170272448
chr9	3478257	3478258	1.3541859576379551
chr9	3478273	3478274	1.9108962053140703
chr9	3478277	3478278	0.9975025463691153
chr9	3478291	3478292	1.3868421881310118
chr9	3478293	3478294	1.0
chr9	3478295	3478296	1.4700053888821796
chr9	3478309	3478310	0.8262437571709398
chr9	3478418	3478419	1.5
chr9	3478435	3478436	1.8380267541624737
chr9	3478448	3478449	1.419035274338866
chr9	3478488	3478489	1.5
chr9	3478644	3478645	1.896240625180289
chr9	3478653	3478654	0.9219280948873623
chr9	3478666	3478667	0.8112781244591328
chr9	3478680	3478681	1.865121170328278
chr9	3478689	3478690	1.9293492846075697
chr9	3478728	3478729	1.4056390622295662
chr9	3479066	3479067	1.8942252286541448
chr9	3479088	3479089	1.7272486062639207
chr9	3479212	3479213	1.3609640474436813
chr9	3479508	3479509	1.7309190996284374
chr9	3479512	3479513	0.9510864799233876
chr9	3479590	3479591	1.0
chr9	3479618	3479619	2.0
chr9	3486521	3486522	1.75
chr9	3486993	3486994	1.6893917467430877
chr9	3487122	3487123	1.6258145836939115
chr9	3488043	3488044	1.75
chr9	3488180	3488181	1.5
chr9	3489613	3489614	1.75
chr9	3489620	3489621	1.1567796494470395
chr9	3489643	3489644	2.0
chr9	3495029	3495030	1.9989465758033482
chr9	3537288	3537289	1.5
chr9	3537321	3537322	1.9232196723355077
chr9	3539978	3539979	1.6893917467430877
chr9	3539987	3539988	2.0
chr9	3540643	3540644	1.4854752972273344
chr9	3541370	3541371	1.7028195311147831
chr9	3546863	3546864	1.5
chr9	3548157	3548158	1.7028195311147831
chr9	3557147	3557148	1.9211854965885544
chr9	3562795	3562796	1.6893917467430877
chr9	3563067	3563068	1.945530556036326
chr9	3570214	3570215	1.4056390622295662
chr9	3580545	3580546	1.4056390622295662
chr9	3580987	3580988	1.6960736118322672
chr9	3581001	3581002	1.3541859576379551
chr9	3581002	3581003	1.3218201084540477
chr9	3581004	3581005	1.054424498825173
chr9	3581010	3581011	0.934068055375491
chr9	3581012	3581013	1.1752515262260386
chr9	3582685	3582686	1.4591479170272446
chr9	3583186	3583187	1.0
chr9	3583187	3583188	0.9182958340544896
chr9	3583417	3583418	1.4591479170272448
chr9	3585448	3585449	1.7783283537314116
chr9	3587181	3587182	1.9609640474436814
chr9	3587200	3587201	2.0
chr9	3590941	3590942	1.0
chr9	3591168	3591169	1.6493974703476995
chr9	3592033	3592034	1.0
chr9	3593700	3593701	1.765246528378741
chr9	3594898	3594899	1.7028195311147831
chr9	3597030	3597031	1.813307235905091
chr9	3604055	3604056	1.1981174211304033
chr9	3625825	3625826	1.4591479170272448
chr9	3634446	3634447	0.8683927290103626
chr9	3634454	3634455	1.2332247882202199
chr9	3634470	3634471	1.8454035735167247
chr9	3634507	3634508	1.0
chr9	3635115	3635116	1.6854752972273344
chr9	3635122	3635123	0.8904916402194913
chr9	3635141	3635142	1.086987702339905
chr9	3635143	3635144	0.863120568566631
chr9	3639012	3639013	1.3609640474436813
chr9	3657341	3657342	1.0
chr9	3664890	3664891	1.0
chr9	3669761	3669762	1.9211854965885544
chr9	3681930	3681931	1.3609640474436813
chr9	3681938	3681939	2.0
chr9	3682571	3682572	1.0
chr9	3695551	3695552	1.75
chr9	3695579	3695580	2.0
chr9	3704078	3704079	1.7244078178625923
chr9	3723228	3723229	1.0
chr9	3744184	3744185	1.5
chr9	3755187	3755188	0.9182958340544896
chr9	3755212	3755213	2.0
chr9	3756824	3756825	1.0
chr9	3759637	3759638	1.9609640474436814
chr9	3759645	3759646	2.0
chr9	3759842	3759843	2.060476015513202
chr9	3759948	3759949	1.9211854965885544
chr9	3759956	3759957	1.9830495332866764
chr9	3760304	3760305	1.0
chr9	3760867	3760868	1.4591479170272448
chr9	3760937	3760938	1.0
chr9	3760952	3760953	2.0
chr9	3761282	3761283	1.612197222702993
chr9	3761571	3761572	1.689391746743088
chr9	3777956	3777957	1.0
chr9	3781348	3781349	1.7295739585136223
chr9	3792940	3792941	1.0
chr9	3792956	3792957	1.5487949406953985
chr9	3793354	3793355	1.7295739585136223
chr9	3826225	3826226	1.75
chr9	3828464	3828465	1.945530556036326
chr9	3828493	3828494	2.0
chr9	3862583	3862584	1.4591479170272446
chr9	3865691	3865692	1.6893917467430877
chr9	3894798	3894799	1.875
chr9	3894987	3894988	1.0
chr9	3895155	3895156	1.6854752972273346
chr9	3895267	3895268	2.0
chr9	3895445	3895446	1.75
chr9	3897032	3897033	1.4854752972273344
chr9	3897379	3897380	1.5
chr9	3897550	3897551	1.5
chr9	3900190	3900191	1.7028195311147831
chr9	3901656	3901657	1.5
chr9	3902960	3902961	1.5
chr9	3978592	3978593	1.647730922119161
chr9	3978816	3978817	1.0
chr9	3987751	3987752	1.0
chr9	4063806	4063807	1.0
chr9	4093681	4093682	1.0
chr9	4119727	4119728	1.4591479170272448
chr9	4149701	4149702	1.0
chr9	4164668	4164669	1.2987949406953985
chr9	4211863	4211864	1.4854752972273344
chr9	4232306	4232307	1.75
chr9	4257744	4257745	1.0
chr9	4259641	4259642	1.4591479170272446
chr9	4260318	4260319	1.0
chr9	4260384	4260385	1.0
chr9	4260409	4260410	1.6644977792004616
chr9	4260410	4260411	0.8112781244591328
chr9	4262875	4262876	1.75
chr9	4263338	4263339	1.75
chr9	4264513	4264514	1.75
chr9	4264536	4264537	1.1567796494470395
chr9	4266290	4266291	1.4056390622295662
chr9	4266320	4266321	2.0
chr9	4314606	4314607	1.5
chr9	4318622	4318623	1.7854752972273342
chr9	4318628	4318629	0.8112781244591328
chr9	4318630	4318631	1.1936290398372138
chr9	4318633	4318634	1.096886411355922
chr9	4318644	4318645	0.9910760598382222
chr9	4318645	4318646	0.8879763195151351
chr9	4319802	4319803	1.7295739585136223
chr9	4323105	4323106	1.2516291673878228
chr9	4323128	4323129	2.0
chr9	4323728	4323729	1.2958363892911637
chr9	4324582	4324583	0.8112781244591328
chr9	4329531	4329532	1.0
chr9	4332586	4332587	1.7295739585136223
chr9	4332598	4332599	2.0
chr9	4370901	4370902	1.7924812503605778
chr9	4377252	4377253	1.5
chr9	4377263	4377264	2.0
chr9	4377266	4377267	1.6105772433316423
chr9	4382104	4382105	1.1567796494470395
chr9	4383543	4383544	1.7609640474436812
chr9	4383600	4383601	1.6854752972273344
chr9	4383743	4383744	1.75
chr9	4383756	4383757	1.014097655573916
chr9	4383760	4383761	0.9182958340544896
chr9	4383800	4383801	1.6493974703476995
chr9	4383818	4383819	1.2884926890861645
chr9	4383827	4383828	0.9975025463691153
chr9	4383895	4383896	1.295461844238322
chr9	4383947	4383948	1.5828765043125574
chr9	4384054	4384055	1.295461844238322
chr9	4384082	4384083	2.0
chr9	4384097	4384098	1.890968531773352
chr9	4384139	4384140	1.4038174214314743
chr9	4384742	4384743	0.9967916319816366
chr9	4384773	4384774	1.3609640474436813
chr9	4384780	4384781	1.6975335713197999
chr9	4384792	4384793	0.9744894033980523
chr9	4384897	4384898	1.7609640474436812
chr9	4385028	4385029	1.75
chr9	4385032	4385033	1.186278124459133
chr9	4385039	4385040	0.9709505944546686
chr9	4385153	4385154	1.6258145836939115
chr9	4385214	4385215	1.765246528378741
chr9	4385234	4385235	0.9709505944546686
chr9	4385425	4385426	1.9232196723355077
chr9	4385434	4385435	1.0540157730728
chr9	4385450	4385451	0.8739810481273578
chr9	4385456	4385457	1.7387586809150082
chr9	4385465	4385466	1.496065911543853
chr9	4385475	4385476	0.9940302114769565
chr9	4385622	4385623	1.6893917467430877
chr9	4385629	4385630	1.2366407419411674
chr9	4385632	4385633	1.24151018873626
chr9	4385643	4385644	0.9494520153879484
chr9	4385658	4385659	1.1291705063258906
chr9	4385662	4385663	0.8112781244591328
chr9	4385694	4385695	1.75
chr9	4385745	4385746	1.945530556036326
chr9	4385747	4385748	1.1400677626718574
chr9	4385765	4385766	0.8904916402194913
chr9	4385938	4385939	1.7924812503605778
chr9	4385941	4385942	1.3382689280764646
chr9	4385950	4385951	1.8467341583372252
chr9	4385952	4385953	1.1943913690593855
chr9	4385953	4385954	1.056234784155701
chr9	4385968	4385969	1.3567796494470397
chr9	4386182	4386183	1.7924812503605778
chr9	4386232	4386233	1.8627460235137894
chr9	4386248	4386249	0.9852281360342516
chr9	4386276	4386277	0.9161182137782959
chr9	4386291	4386292	1.1401156785146092
chr9	4386328	4386329	0.8453509366224365
chr9	4386332	4386333	0.8453509366224365
chr9	4386358	4386359	1.7028195311147831
chr9	4386367	4386368	1.275162982784857
chr9	4386376	4386377	0.9957274520849256
chr9	4386403	4386404	1.8447411335095913
chr9	4386468	4386469	1.6742939480062113
chr9	4386494	4386495	0.8812908992306927
chr9	4386496	4386497	0.8453509366224365
chr9	4386508	4386509	1.5
chr9	4386516	4386517	1.2987949406953985
chr9	4386528	4386529	0.9709505944546686
chr9	4386529	4386530	1.669180336866731
chr9	4386565	4386566	1.9219280948873623
chr9	4386625	4386626	1.2958363892911637
chr9	4386627	4386628	1.1451104143815827
chr9	4386632	4386633	1.6869548820048252
chr9	4386637	4386638	0.9940302114769565
chr9	4386639	4386640	0.9023932827949789
chr9	4386719	4386720	1.295461844238322
chr9	4386738	4386739	2.0
chr9	4462547	4462548	1.4591479170272446
chr9	4463504	4463505	1.5
chr9	4515591	4515592	2.0
chr9	4548695	4548696	1.0
chr9	4660425	4660426	1.4854752972273344
chr9	4698059	4698060	1.3244602933016414
chr9	4716260	4716261	1.0
chr9	4719799	4719800	0.9182958340544896
chr9	4756530	4756531	1.9609640474436814
chr9	4776884	4776885	1.0
chr9	4787373	4787374	1.0
chr9	4845515	4845516	1.5
chr9	4852723	4852724	1.4591479170272448
chr9	4953617	4953618	1.0
chr9	4953634	4953635	2.0
chr9	4977300	4977301	1.495538029919111
chr9	4978012	4978013	1.5
chr9	4978025	4978026	1.6140054628542202
chr9	4978037	4978038	0.863120568566631
chr9	4978042	4978043	0.863120568566631
chr9	4978517	4978518	1.4591479170272448
chr9	4978943	4978944	1.9490836305229813
chr9	4978963	4978964	1.2182104202872437
chr9	4978966	4978967	1.685554982451547
chr9	4978972	4978973	0.9993375041688847
chr9	4978983	4978984	0.828055725379504
chr9	4979008	4979009	1.0
chr9	4979016	4979017	1.9068905956085187
chr9	4979053	4979054	0.8812908992306927
chr9	4979058	4979059	0.9182958340544896
chr9	4979059	4979060	0.9182958340544896
chr9	4979062	4979063	0.9182958340544896
chr9	4979120	4979121	1.654648334118502
chr9	4979129	4979130	1.9219280948873623
chr9	4979155	4979156	1.7295739585136223
chr9	4979168	4979169	1.995236640510314
chr9	4979454	4979455	1.4591479170272448
chr9	4996741	4996742	1.7924812503605778
chr9	5139613	5139614	1.47283015230032
chr9	5157651	5157652	1.7442626474488745
chr9	5173954	5173955	1.0
chr9	5256183	5256184	1.75
chr9	5307145	5307146	2.017014197162345
chr9	5311225	5311226	1.0
chr9	5329130	5329131	1.5
chr9	5377857	5377858	1.0
chr9	5388923	5388924	1.0
chr9	5479272	5479273	1.0
chr9	5479321	5479322	1.7028195311147831
chr9	5479327	5479328	0.946372935985442
chr9	5479375	5479376	1.7924812503605778
chr9	5479389	5479390	1.1567796494470395
chr9	5479392	5479393	0.9852281360342516
chr9	5479413	5479414	1.792481250360578
chr9	5479417	5479418	1.0
chr9	5479464	5479465	1.9609640474436814
chr9	5479485	5479486	1.6990278753194061
chr9	5479691	5479692	1.7609640474436812
chr9	5479731	5479732	1.0
chr9	5490564	5490565	1.0
chr9	5513150	5513151	1.0
chr9	5576286	5576287	1.945530556036326
chr9	5605514	5605515	1.4591479170272448
chr9	5610356	5610357	1.5
chr9	5622275	5622276	1.0
chr9	5672506	5672507	1.2516291673878228
chr9	5691255	5691256	1.5
chr9	5731337	5731338	1.4591479170272446
chr9	5762717	5762718	1.0
chr9	5762729	5762730	2.0
chr9	5768994	5768995	1.8636983367872397
chr9	5829476	5829477	1.0
chr9	5844273	5844274	1.0
chr9	5864648	5864649	1.295461844238322
chr9	5894256	5894257	1.7609640474436812
chr9	5903408	5903409	1.7872087135702293
chr9	5905562	5905563	1.0
chr9	5905574	5905575	2.0
chr9	5919644	5919645	1.0
chr9	5926113	5926114	1.0
chr9	5927234	5927235	1.9056390622295662
chr9	5982374	5982375	0.9852281360342516
chr9	6070325	6070326	1.0
chr9	6071938	6071939	0.9910760598382222
chr9	6074247	6074248	1.9609640474436814
chr9	6074665	6074666	1.0
